head	relation	tail
/m/0f4y_	location.geocode.longitude	-74.96
/m/0cbdf1	people.person.date_of_birth	1952.08333333
/m/0bm2nq	film.film.initial_release_date	2006.75
/m/0fb0v	organization.organization.date_founded	1980.0
/m/01gf5	location.geocode.longitude	49.882222
/m/04bnx	location.geocode.latitude	22.633333
/m/0wqwj	location.location.area	133.125388871
/m/0mhl6	topic_server.population_number	756501.0
/m/026zlh9	film.film.initial_release_date	1971.0
/m/09zmys	people.person.date_of_birth	1967.16666667
/m/0qmfz	film.film.initial_release_date	1980.75
/m/0df_c	location.geocode.longitude	5.7222
/m/04tr1	location.location.area	118480.0
/m/01nm8w	location.geocode.longitude	3.7275
/m/01rnpy	people.person.height_meters	1.638
/m/07c98	location.geocode.latitude	13.09
/m/0n5gb	topic_server.population_number	252536.0
/m/049468	people.person.date_of_birth	1948.33333333
/m/01fwk3	people.person.date_of_birth	1956.08333333
/m/06wjf	location.geocode.latitude	31.2
/m/07_pf	location.geocode.longitude	12.335833
/m/0sqc8	topic_server.population_number	49753.0
/m/050ks	topic_server.population_number	1243480.0
/m/0fcyj	topic_server.population_number	2104423.0
/m/0288crq	people.person.date_of_birth	1969.83333333
/m/01773g	location.geocode.longitude	5.718889
/m/0jfqp	location.geocode.latitude	35.933333
/m/02d44q	film.film.initial_release_date	2002.75
/m/01nr36	people.person.date_of_birth	1958.83333333
/m/01p4r3	people.person.height_meters	1.83
/m/02m77	location.geocode.longitude	-3.188889
/m/03q95r	people.person.date_of_birth	1914.5
/m/03pbf	location.geocode.latitude	52.366667
/m/01prf3	location.geocode.latitude	39.948753
/m/0p2n	location.location.area	3370794.0
/m/06nrt	location.geocode.longitude	-106.0
/m/01j12w	location.geocode.longitude	150.883056
/m/01vw917	people.person.height_meters	1.77
/m/0d1qmz	film.film.initial_release_date	1967.5
/m/02qx69	people.person.date_of_birth	1968.91666667
/m/02c6pq	people.person.height_meters	1.78
/m/07q3s	location.location.area	232.1
/m/07l5z	topic_server.population_number	316851.0
/m/013qvn	people.person.height_meters	1.79
/m/03pc89	film.film.initial_release_date	1970.08333333
/m/07x4c	organization.organization.date_founded	1802.25
/m/059z0	location.dated_location.date_founded	1933.0
/m/05dfy_	film.film.initial_release_date	1994.66666667
/m/03gvpk	people.person.date_of_birth	1926.33333333
/m/01cj6y	people.person.height_meters	1.85
/m/02psqkz	location.dated_location.date_founded	1861.0
/m/01kgxf	people.person.height_meters	1.88
/m/06mzp	location.geocode.longitude	8.333333
/m/04954	people.person.height_meters	1.79
/m/0cw4l	topic_server.population_number	72597565.0
/m/0gqm3	location.geocode.longitude	139.642344
/m/05ccxr	people.person.date_of_birth	1936.83333333
/m/0zpfy	location.geocode.longitude	-78.920833
/m/068g3p	people.person.height_meters	1.83
/m/0yl27	location.geocode.longitude	-5.94
/m/04sx9_	people.person.height_meters	1.72
/m/0f__1	location.geocode.longitude	-85.766667
/m/02rff2	organization.organization.date_founded	1870.0
/m/02m7r	people.person.date_of_birth	1871.66666667
/m/0dx8gj	film.film.initial_release_date	2007.66666667
/m/0qkj7	people.person.height_meters	1.65
/m/01l3j	people.person.date_of_birth	1882.83333333
/m/0kf14	location.location.area	164.723243817
/m/01yf40	location.location.area	5286.0
/m/0jrjb	location.location.area	3139.06558973
/m/0qyzb	location.geocode.latitude	37.906389
/m/01x5fb	location.geocode.longitude	-0.566944
/m/03q91d	people.person.height_meters	1.88
/m/01c58j	people.deceased_person.date_of_death	1984.41666667
/m/0p_jc	people.person.height_meters	1.93
/m/01wmcbg	people.deceased_person.date_of_death	2013.66666667
/m/01y8cr	people.deceased_person.date_of_death	2009.58333333
/m/0bx0l	film.film.initial_release_date	1963.0
/m/04pmnt	film.film.initial_release_date	2006.0
/m/01jtp7	organization.organization.date_founded	1881.0
/m/016sp_	people.person.date_of_birth	1956.83333333
/m/07cw4	film.film.initial_release_date	1976.16666667
/m/0fn7r	location.geocode.longitude	79.842778
/m/027ydt	organization.organization.date_founded	1874.0
/m/01q4qv	people.person.date_of_birth	1933.16666667
/m/01nrgq	people.person.height_meters	1.68
/m/0d4jl	people.person.date_of_birth	1917.16666667
/m/027jk	location.location.area	23000.0
/m/0dhd5	location.geocode.longitude	73.066667
/m/0s987	location.geocode.longitude	-87.861111
/m/05xpms	people.person.height_meters	1.65
/m/01pl14	organization.organization.date_founded	1860.0
/m/078jnn	people.person.height_meters	1.63
/m/0xt3t	location.location.area	15.661
/m/03nyts	people.deceased_person.date_of_death	1998.08333333
/m/05k7sb	topic_server.population_number	4194000.0
/m/0yzyn	location.geocode.longitude	-82.168889
/m/01m7f5r	people.person.date_of_birth	1966.16666667
/m/02j4sk	people.deceased_person.date_of_death	2010.25
/m/03y5ky	organization.organization.date_founded	1859.0
/m/015jr	location.geocode.longitude	-125.0
/m/0fhsz	topic_server.population_number	984242.0
/m/016h4r	people.person.date_of_birth	1936.5
/m/07w8fz	film.film.initial_release_date	2005.75
/m/0jcky	location.geocode.longitude	-111.67
/m/05cgv	topic_server.population_number	103144749.0
/m/02xwq9	people.person.height_meters	1.78
/m/01ktz1	location.location.area	793.831355818
/m/0ck6r	location.geocode.latitude	51.616667
/m/063t3j	people.person.date_of_birth	1974.16666667
/m/0nzw2	location.location.area	701.886777901
/m/0nj1c	location.geocode.latitude	43.466667
/m/0gj4fx	location.geocode.longitude	-71.721389
/m/06wvj	people.deceased_person.date_of_death	1953.25
/m/0846v	topic_server.population_number	141000.0
/m/03x82v	people.person.date_of_birth	1972.66666667
/m/06bw5	location.geocode.longitude	-122.63
/m/01fwpt	people.person.height_meters	1.75
/m/01ynzf	people.person.date_of_birth	1917.16666667
/m/0kvbl6	film.film.initial_release_date	1998.0
/m/0cj2t3	people.person.date_of_birth	1971.91666667
/m/03n52j	people.person.date_of_birth	1949.75
/m/04cmrt	people.person.date_of_birth	1976.33333333
/m/01jllg1	people.deceased_person.date_of_death	1981.75
/m/01gq0b	people.person.date_of_birth	1979.33333333
/m/09hgk	location.geocode.longitude	14.4037
/m/04jlgp	people.deceased_person.date_of_death	2015.0
/m/05x2t7	people.person.date_of_birth	1898.0
/m/0kpys	topic_server.population_number	8041685.0
/m/01y9qr	location.geocode.latitude	43.533333
/m/035wtd	organization.organization.date_founded	1904.0
/m/0p9z5	location.geocode.latitude	42.331667
/m/0jq27	topic_server.population_number	268456.0
/m/06_sc3	film.film.initial_release_date	2007.75
/m/07cfx	location.geocode.longitude	147.0
/m/0dv1hh	people.person.date_of_birth	1979.75
/m/02184q	people.person.height_meters	1.78
/m/021lby	people.person.height_meters	1.87
/m/0cf08	film.film.initial_release_date	1976.91666667
/m/01sg7_	people.person.height_meters	1.83
/m/01hb1t	location.geocode.longitude	-73.982222
/m/01g257	people.person.date_of_birth	1965.0
/m/04knq3	organization.organization.date_founded	1927.0
/m/02s8qk	location.geocode.latitude	40.436111
/m/07z1m	topic_server.population_number	7105817.0
/m/02qjb7z	location.geocode.longitude	-63.61
/m/0r02m	location.geocode.longitude	-117.719722
/m/076689	people.deceased_person.date_of_death	2010.75
/m/02dtg	location.dated_location.date_founded	1701.0
/m/0bmm4	location.geocode.longitude	14.508333
/m/087r4	location.location.area	482443.0
/m/0_3cs	location.geocode.longitude	-75.477222
/m/0418ft	people.person.height_meters	1.727
/m/0fm2_	location.geocode.latitude	53.744333
/m/0rgxp	location.location.area	44.1
/m/07q3s	location.geocode.latitude	39.856667
/m/07r4c	people.person.height_meters	1.575
/m/02wwmhc	film.film.initial_release_date	2011.83333333
/m/03_xj	location.location.area	119.49
/m/0nj07	location.geocode.longitude	-83.26
/m/0gxfz	film.film.initial_release_date	1941.0
/m/01p1b	topic_server.population_number	10694366.0
/m/05bcl	location.geocode.longitude	-5.916667
/m/02sb1w	people.person.height_meters	1.85
/m/0fvxz	topic_server.population_number	85512.0
/m/063_j5	film.film.initial_release_date	2005.41666667
/m/042gr4	people.person.date_of_birth	1936.83333333
/m/0gmkn	location.geocode.longitude	-3.939722
/m/01z88t	location.location.area	527970.0
/m/05qg6g	people.person.height_meters	1.7
/m/01z_lv	location.location.area	0.0728434156032
/m/013h9	location.geocode.longitude	-77.047222
/m/08809	location.geocode.latitude	42.242778
/m/06s6hs	people.person.date_of_birth	1967.83333333
/m/02sjp	people.person.date_of_birth	1928.91666667
/m/0ml25	location.geocode.latitude	43.07
/m/01gw8b	people.person.date_of_birth	1944.33333333
/m/01vn35l	people.person.height_meters	1.72
/m/02txdf	location.geocode.latitude	41.075235
/m/08624h	people.person.date_of_birth	1955.75
/m/05b6rdt	film.film.initial_release_date	2012.25
/m/04s9n	people.deceased_person.date_of_death	632.5
/m/0l_q9	location.location.area	7036.1
/m/0gkgp	location.geocode.latitude	32.783333
/m/0r6rq	location.dated_location.date_founded	1887.83333333
/m/02bn75	people.deceased_person.date_of_death	1991.75
/m/0r679	location.geocode.latitude	37.3175
/m/021l5s	location.geocode.longitude	-87.40706
/m/0mzvm	location.geocode.longitude	-72.547455
/m/01k47c	people.person.date_of_birth	1941.5
/m/02qny_	people.person.date_of_birth	1982.25
/m/06jw0s	people.person.height_meters	1.65
/m/0ky0b	location.geocode.longitude	7.166667
/m/022r38	organization.organization.date_founded	1912.0
/m/02kcz	location.geocode.latitude	1.5
/m/05d9y_	organization.organization.date_founded	1833.91666667
/m/03f0324	people.person.date_of_birth	1883.58333333
/m/03h_0_z	people.person.date_of_birth	1985.83333333
/m/01_d4	location.location.area	606.1
/m/0l2jt	topic_server.population_number	73390.0
/m/02yr1q	organization.organization.date_founded	1881.0
/m/0mzvm	topic_server.population_number	154169.0
/m/01dycg	organization.organization.date_founded	2003.33333333
/m/0xynl	location.geocode.longitude	-79.238611
/m/07ghv5	film.film.initial_release_date	2005.58333333
/m/01w_d6	organization.organization.date_founded	1910.0
/m/01k9lpl	people.deceased_person.date_of_death	1966.66666667
/m/01j53q	organization.organization.date_founded	1972.0
/m/014g9y	people.person.date_of_birth	1970.0
/m/03kxdw	people.person.date_of_birth	1962.41666667
/m/0n839	people.person.date_of_birth	1950.58333333
/m/0z2gq	location.location.area	41.85
/m/05bxwh	people.deceased_person.date_of_death	1975.0
/m/031ydm	people.person.date_of_birth	1968.75
/m/0s4sj	topic_server.population_number	83229.0
/m/0jq27	location.location.area	56.88
/m/0179qv	location.geocode.latitude	40.86
/m/0n_2q	topic_server.population_number	199697.0
/m/0g251	location.geocode.latitude	52.19
/m/0jfvs	location.location.area	5410.0
/m/028q7m	location.geocode.longitude	46.3
/m/03_3d	location.geocode.longitude	139.766667
/m/0fvwg	location.geocode.latitude	38.972944
/m/02yr3z	location.geocode.longitude	-75.15325
/m/018c_r	organization.organization.date_founded	1971.25
/m/01mwsnc	people.person.date_of_birth	1947.5
/m/0bwfwpj	film.film.initial_release_date	2011.5
/m/03bggl	people.person.date_of_birth	1911.0
/m/01k5t_3	people.person.date_of_birth	1962.83333333
/m/03d6q	people.deceased_person.date_of_death	1901.08333333
/m/0n2sh	location.location.area	1217.29441186
/m/050zr4	people.person.height_meters	1.65
/m/03x3l	location.location.area	380.0
/m/0djd3	location.location.area	490.9
/m/01x4sb	people.person.date_of_birth	1961.58333333
/m/0_lk5	location.geocode.latitude	34.183889
/m/01my_c	people.person.date_of_birth	1960.41666667
/m/034tl	location.location.area	549.0
/m/024qwq	people.person.date_of_birth	1947.0
/m/01p8r8	people.person.height_meters	1.82
/m/01hc1j	organization.organization.date_founded	1918.0
/m/0dgpwnk	film.film.initial_release_date	2011.41666667
/m/02k1b	topic_server.population_number	14512402.0
/m/0qcrj	location.location.area	45.105
/m/01f62	location.geocode.longitude	2.183333
/m/02v60l	people.person.date_of_birth	1971.75
/m/0r6rq	location.geocode.longitude	-122.366667
/m/0v0d9	topic_server.population_number	13457.0
/m/0253b6	people.person.height_meters	1.73
/m/01cf5	organization.organization.date_founded	1889.0
/m/07rzf	people.person.height_meters	1.75
/m/0h005	people.person.date_of_birth	1886.58333333
/m/0bsl6	location.location.area	2048.0
/m/0b7l1f	people.person.date_of_birth	1985.66666667
/m/02wr2r	people.person.date_of_birth	1964.25
/m/049dyj	people.person.date_of_birth	1953.91666667
/m/0p54z	location.geocode.longitude	-8.75
/m/05km8z	people.person.date_of_birth	1920.08333333
/m/032_jg	people.person.height_meters	1.75
/m/02k1b	location.dated_location.date_founded	1822.41666667
/m/0dh8v4	film.film.initial_release_date	2002.33333333
/m/02pjc1h	film.film.initial_release_date	2008.08333333
/m/07f3xb	people.person.height_meters	1.88
/m/05gqf	location.location.area	406.35
/m/02x9g_	location.geocode.latitude	45.668333
/m/0vm5t	location.geocode.latitude	42.473333
/m/013t85	location.geocode.latitude	53.691
/m/01p85y	people.person.height_meters	1.7
/m/01zfrt	topic_server.population_number	139403.0
/m/0qdyf	people.person.height_meters	1.78
/m/0f1vrl	people.person.date_of_birth	1944.83333333
/m/03s9kp	film.film.initial_release_date	2000.0
/m/0m_1s	topic_server.population_number	109899.0
/m/07h1tr	people.person.date_of_birth	1893.58333333
/m/078sj4	film.film.initial_release_date	2005.91666667
/m/09wc5	topic_server.population_number	1460665.0
/m/0g2jl	organization.organization.date_founded	1853.16666667
/m/0169dl	people.person.height_meters	1.78
/m/03h_yfh	people.person.height_meters	1.85
/m/01jszm	organization.organization.date_founded	1917.0
/m/02x7vq	people.person.date_of_birth	1948.25
/m/0sd7v	topic_server.population_number	72498.0
/m/023jq1	people.person.date_of_birth	1963.33333333
/m/049nq	location.dated_location.date_founded	1830.83333333
/m/064xp	location.geocode.longitude	10.4
/m/09hzw	location.location.area	23174.0
/m/01flv_	film.film.initial_release_date	2003.0
/m/01vv126	people.person.height_meters	1.68
/m/02bwc7	people.person.date_of_birth	1960.58333333
/m/0myfz	location.geocode.latitude	41.36
/m/025rst1	location.location.area	80.8076290425
/m/0yc84	location.geocode.latitude	40.928611
/m/0mw7h	location.dated_location.date_founded	1749.66666667
/m/03l26m	people.person.height_meters	2.03
/m/0366c	topic_server.population_number	65849.0
/m/0r5y9	location.geocode.longitude	-122.313056
/m/03x82v	people.person.height_meters	1.72
/m/0c1xm	location.location.area	82.38
/m/03jjzf	people.person.date_of_birth	1958.75
/m/063y9fp	film.film.initial_release_date	2009.75
/m/0cv5l	location.location.area	3150.0
/m/0r0m6	location.geocode.latitude	34.03
/m/01vc5m	location.geocode.latitude	44.105556
/m/01sbf2	people.person.date_of_birth	1950.25
/m/028mpr	location.location.area	430.9
/m/04gqr	location.geocode.latitude	27.0
/m/01wmxfs	people.person.date_of_birth	1968.0
/m/03h_fqv	people.person.date_of_birth	1950.0
/m/0z53k	topic_server.population_number	82571.0
/m/0_jsl	location.geocode.latitude	41.716667
/m/0mtl5	location.location.area	1362.33374604
/m/01pny5	people.deceased_person.date_of_death	2011.16666667
/m/050l8	topic_server.population_number	990898.0
/m/0tj4y	location.location.area	92.203576728
/m/0g7pm	location.geocode.longitude	10.133333
/m/058cm	topic_server.population_number	196916.0
/m/02w4fkq	people.person.date_of_birth	1985.41666667
/m/059t8	location.geocode.latitude	45.0
/m/0jdtt	topic_server.population_number	797491.0
/m/0195pd	location.geocode.longitude	121.0
/m/015m08	topic_server.population_number	4429766.0
/m/057d89	people.person.date_of_birth	1927.25
/m/09c17	location.geocode.longitude	77.566667
/m/0g3bc	location.location.area	552.26
/m/013gz	location.geocode.latitude	31.292778
/m/052gtg	location.geocode.latitude	45.066667
/m/0hknf	location.geocode.latitude	44.411111
/m/0cv1h	location.dated_location.date_founded	1776.0
/m/0mwq_	location.geocode.longitude	-79.65
/m/02mxbd	people.person.date_of_birth	1960.33333333
/m/0mrhq	topic_server.population_number	3855798.0
/m/02lxj_	people.person.date_of_birth	1910.58333333
/m/03rj0	location.geocode.latitude	65.0
/m/0gtxj2q	film.film.initial_release_date	2012.58333333
/m/02hrb2	location.geocode.longitude	8.773611
/m/06s27s	people.person.height_meters	1.905
/m/01hf6	location.location.area	347190.0
/m/04682_	location.geocode.latitude	53.4541
/m/0bs4r	film.film.initial_release_date	1957.83333333
/m/028pzq	people.person.height_meters	1.68
/m/0121rx	people.person.date_of_birth	1916.16666667
/m/083wr9	people.person.height_meters	1.77
/m/0xhj2	location.geocode.latitude	42.990833
/m/02ck1	people.deceased_person.date_of_death	1975.66666667
/m/015401	location.geocode.latitude	35.703468
/m/05yjhm	people.person.height_meters	1.75
/m/0443xn	people.person.date_of_birth	1952.33333333
/m/03d63lb	people.person.date_of_birth	1950.91666667
/m/0cf0s	location.geocode.longitude	15.322222
/m/01d_4t	people.person.date_of_birth	1932.33333333
/m/02mt4k	people.person.height_meters	1.626
/m/01cyd5	location.geocode.latitude	42.98
/m/02583l	location.geocode.latitude	43.7707
/m/09f0bj	people.person.date_of_birth	1969.66666667
/m/03kbb8	people.person.date_of_birth	1981.25
/m/03176f	film.film.initial_release_date	2001.91666667
